path,label,score
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1159.mp4,feeding birds,0.9999461
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1095.mp4,feeding birds,0.9999222
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_961.mp4,feeding birds,0.9997208
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1229.mp4,feeding birds,0.9994826
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_469.mp4,feeding birds,0.99992913
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1115.mp4,feeding birds,0.9990214
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1153.mp4,feeding birds,0.99997807
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_731.mp4,feeding birds,0.99985904
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_719.mp4,feeding birds,0.9984789
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_865.mp4,feeding birds,0.9999453
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1132.mp4,feeding birds,0.9997715
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1416.mp4,feeding birds,0.988202
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_366.mp4,feeding birds,0.99975526
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1105.mp4,feeding birds,0.9997301
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_297.mp4,feeding birds,0.9988226
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_876.mp4,feeding birds,0.99983644
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_90.mp4,feeding birds,0.99677414
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_127.mp4,feeding birds,0.99711585
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1216.mp4,feeding birds,0.99988353
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_639.mp4,feeding birds,0.9967176
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1152.mp4,feeding birds,0.9989986
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_333.mp4,feeding birds,0.99995965
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_241.mp4,feeding birds,0.99921125
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1435.mp4,feeding birds,0.9998119
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_999.mp4,feeding birds,0.99966115
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1104.mp4,feeding birds,0.9945337
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_491.mp4,feeding birds,0.99976337
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1318.mp4,feeding birds,0.99971455
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1372.mp4,feeding birds,0.99947447
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_707.mp4,feeding birds,0.9998071
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_581.mp4,feeding birds,0.99854684
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_284.mp4,feeding birds,0.99923
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_863.mp4,feeding birds,0.99991775
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_996.mp4,feeding birds,0.9999759
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1039.mp4,feeding birds,0.9990121
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_79.mp4,feeding birds,0.9997832
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_199.mp4,feeding birds,0.999541
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1434.mp4,feeding birds,0.99817204
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_733.mp4,feeding birds,0.99964595
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_39.mp4,feeding birds,0.99953574
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1421.mp4,feeding birds,0.9997964
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_364.mp4,feeding birds,0.9990983
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_545.mp4,feeding birds,0.9985597
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1123.mp4,feeding birds,0.9998239
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_569.mp4,feeding birds,0.9803829
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_440.mp4,feeding birds,0.99989367
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_611.mp4,feeding birds,0.9999354
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_936.mp4,feeding birds,0.9985552
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1473.mp4,feeding birds,0.9985932
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_648.mp4,feeding birds,0.99971193
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_314.mp4,feeding birds,0.99981356
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_965.mp4,feeding birds,0.99715364
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_948.mp4,feeding birds,0.9999485
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_645.mp4,feeding birds,0.99981993
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_985.mp4,feeding birds,0.9968581
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_553.mp4,feeding birds,0.93901193
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1390.mp4,feeding birds,0.9980434
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_403.mp4,feeding birds,0.98027056
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_424.mp4,feeding birds,0.99935615
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_538.mp4,feeding birds,0.9922415
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_889.mp4,feeding birds,0.9988862
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1291.mp4,feeding birds,0.99998474
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_30.mp4,feeding birds,0.99988073
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_263.mp4,feeding birds,0.9992262
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_240.mp4,feeding birds,0.9994664
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_496.mp4,feeding birds,0.99599904
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_781.mp4,feeding birds,0.99901855
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1257.mp4,feeding birds,0.9989033
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_391.mp4,feeding birds,0.9999145
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_0.mp4,feeding birds,0.99994314
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_845.mp4,feeding birds,0.9998226
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1238.mp4,feeding birds,0.9998851
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1401.mp4,feeding birds,0.9975168
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_329.mp4,feeding birds,0.9984603
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1433.mp4,feeding birds,0.9856464
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_343.mp4,feeding birds,0.99991095
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1131.mp4,feeding birds,0.9985112
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_801.mp4,feeding birds,0.9973444
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1300.mp4,feeding birds,0.99936485
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1289.mp4,feeding birds,0.9989213
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_10.mp4,feeding birds,0.9767842
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1444.mp4,feeding birds,0.99821603
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_809.mp4,feeding birds,0.9998986
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_434.mp4,feeding birds,0.993413
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1374.mp4,feeding birds,0.9654321
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_945.mp4,feeding birds,0.9999651
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1199.mp4,feeding birds,0.9999094
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_283.mp4,feeding birds,0.9998953
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_227.mp4,feeding birds,0.9945277
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_703.mp4,feeding birds,0.9999346
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1472.mp4,feeding birds,0.99993396
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1122.mp4,feeding birds,0.9973845
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_166.mp4,feeding birds,0.9998741
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1181.mp4,feeding birds,0.9996575
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_681.mp4,feeding birds,0.9982907
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_15.mp4,feeding birds,0.9999207
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_898.mp4,feeding birds,0.9998771
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_29.mp4,feeding birds,0.9998064
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_566.mp4,feeding birds,0.9775548
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_839.mp4,feeding birds,0.9997276
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_914.mp4,feeding birds,0.9997659
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_77.mp4,feeding birds,0.99954677
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_890.mp4,feeding birds,0.99981374
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_601.mp4,feeding birds,0.99964046
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_372.mp4,feeding birds,0.9999377
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_537.mp4,feeding birds,0.99972653
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_65.mp4,feeding birds,0.99990785
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_388.mp4,feeding birds,0.9996025
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1368.mp4,feeding birds,0.9995364
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_689.mp4,feeding birds,0.99159354
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1447.mp4,feeding birds,0.9995767
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_226.mp4,feeding birds,0.9993042
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1282.mp4,feeding birds,0.99810886
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1441.mp4,feeding birds,0.9980709
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_638.mp4,feeding birds,0.99979997
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_11.mp4,feeding birds,0.99926364
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_157.mp4,feeding birds,0.9988424
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1182.mp4,feeding birds,0.999783
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_167.mp4,feeding birds,0.9997975
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_427.mp4,feeding birds,0.9973399
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_568.mp4,feeding birds,0.9995469
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1142.mp4,feeding birds,0.99740666
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_590.mp4,feeding birds,0.9980321
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_9.mp4,feeding birds,0.9994062
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_378.mp4,feeding birds,0.9998816
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1011.mp4,feeding birds,0.99976933
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_902.mp4,feeding birds,0.9995803
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1076.mp4,feeding birds,0.9997236
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1053.mp4,feeding birds,0.9993911
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1059.mp4,feeding birds,0.9998708
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1304.mp4,feeding birds,0.99992466
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_695.mp4,feeding birds,0.99964774
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_49.mp4,feeding birds,0.99979174
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1086.mp4,feeding birds,0.9996142
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1183.mp4,feeding birds,0.9995464
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_293.mp4,feeding birds,0.9997773
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_106.mp4,feeding birds,0.9971421
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_251.mp4,feeding birds,0.99891996
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_931.mp4,feeding birds,0.9996271
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_430.mp4,feeding birds,0.9986644
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_113.mp4,feeding birds,0.99897087
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_277.mp4,feeding birds,0.99826896
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_720.mp4,feeding birds,0.99981487
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1385.mp4,feeding birds,0.99798
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_413.mp4,feeding birds,0.9999296
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_536.mp4,feeding birds,0.9991821
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_48.mp4,feeding birds,0.9999425
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_905.mp4,feeding birds,0.99955964
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1294.mp4,feeding birds,0.99933255
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1121.mp4,feeding birds,0.8704047
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1146.mp4,feeding birds,0.99950063
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1227.mp4,feeding birds,0.99958956
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_14.mp4,feeding birds,0.9999515
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_851.mp4,feeding birds,0.99940777
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_794.mp4,feeding birds,0.98430586
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_234.mp4,feeding birds,0.9999315
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_542.mp4,feeding birds,0.9994366
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_270.mp4,feeding birds,0.9755758
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_512.mp4,feeding birds,0.9980427
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_598.mp4,feeding birds,0.9996394
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_133.mp4,feeding birds,0.9997395
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_13.mp4,feeding birds,0.9973532
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1168.mp4,feeding birds,0.99811053
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_143.mp4,feeding birds,0.9998425
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1469.mp4,feeding birds,0.9999255
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_855.mp4,feeding birds,0.999809
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_435.mp4,feeding birds,0.9994979
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1242.mp4,feeding birds,0.99940795
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_573.mp4,feeding birds,0.9998324
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_844.mp4,feeding birds,0.9999184
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_693.mp4,feeding birds,0.9999711
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_769.mp4,feeding birds,0.9998224
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_963.mp4,feeding birds,0.99997944
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_17.mp4,feeding birds,0.9994767
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1342.mp4,feeding birds,0.999823
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_534.mp4,feeding birds,0.9932143
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_61.mp4,feeding birds,0.99856585
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_414.mp4,feeding birds,0.9997635
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1361.mp4,feeding birds,0.99885195
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1333.mp4,feeding birds,0.999819
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_275.mp4,feeding birds,0.99861026
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_548.mp4,feeding birds,0.9997773
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1335.mp4,feeding birds,0.99953973
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_214.mp4,feeding birds,0.99987745
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1493.mp4,feeding birds,0.9995127
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_487.mp4,feeding birds,0.9999163
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_644.mp4,feeding birds,0.99868906
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_175.mp4,feeding birds,0.999977
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1470.mp4,feeding birds,0.99673957
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_383.mp4,feeding birds,0.99980783
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_69.mp4,feeding birds,0.9890858
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1437.mp4,feeding birds,0.99859035
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1364.mp4,feeding birds,0.9996149
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_355.mp4,feeding birds,0.9959358
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_477.mp4,feeding birds,0.9676285
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_209.mp4,feeding birds,0.99984694
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_909.mp4,feeding birds,0.9999148
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_928.mp4,feeding birds,0.99873185
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_441.mp4,feeding birds,0.9998622
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1158.mp4,feeding birds,0.99932384
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1256.mp4,feeding birds,0.99968207
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1245.mp4,feeding birds,0.99909806
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_888.mp4,feeding birds,0.99990046
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_238.mp4,feeding birds,0.9985757
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_754.mp4,feeding birds,0.9998739
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_401.mp4,feeding birds,0.9996559
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_624.mp4,feeding birds,0.99993265
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1359.mp4,feeding birds,0.9980093
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_402.mp4,feeding birds,0.9991809
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_310.mp4,feeding birds,0.99913234
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1498.mp4,feeding birds,0.99971235
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_682.mp4,feeding birds,0.9892757
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_467.mp4,feeding birds,0.9999474
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1040.mp4,feeding birds,0.9993595
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_957.mp4,feeding birds,0.9815394
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1457.mp4,feeding birds,0.99295175
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1316.mp4,feeding birds,0.99970853
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_190.mp4,feeding birds,0.9997482
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_78.mp4,feeding birds,0.99980634
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_150.mp4,feeding birds,0.9997532
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1349.mp4,feeding birds,0.9989642
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_254.mp4,feeding birds,0.99975437
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_130.mp4,feeding birds,0.99992436
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_138.mp4,feeding birds,0.9997584
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_788.mp4,feeding birds,0.9929444
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_325.mp4,feeding birds,0.9997207
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_50.mp4,feeding birds,0.9999379
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_998.mp4,feeding birds,0.99995923
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_1004.mp4,feeding birds,0.9998454
/kaggle/input/deb-birds-400/kaggle/temp/videos/video_323.mp4,feeding birds,0.99973583
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_193.mp4,holding snake,0.41639292
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_45.mp4,surfing water,0.24260998
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_206.mp4,watering plants,0.27377397
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_156.mp4,arranging flowers,0.3399373
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_230.mp4,carving pumpkin,0.31199062
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_47.mp4,surfing water,0.17503035
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_44.mp4,cleaning windows,0.39750195
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_223.mp4,catching fish,0.5224954
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_222.mp4,catching fish,0.26567122
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_129.mp4,catching fish,0.4720574
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_225.mp4,climbing tree,0.15603867
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_92.mp4,feeding fish,0.17666385
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_268.mp4,ski jumping,0.51964307
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_152.mp4,watering plants,0.26724058
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_82.mp4,kitesurfing,0.12327113
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_218.mp4,bee keeping,0.6098145
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_105.mp4,bungee jumping,0.40824816
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_215.mp4,cleaning windows,0.12846339
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_295.mp4,playing paintball,0.18383488
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_58.mp4,bee keeping,0.26315808
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_187.mp4,ski jumping,0.2759673
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_237.mp4,scuba diving,0.21538566
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_208.mp4,feeding fish,0.31161588
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_33.mp4,petting animal (not cat),0.47095013
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_3.mp4,bee keeping,0.4753035
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_224.mp4,catching fish,0.21258679
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_258.mp4,surfing water,0.10112856
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_290.mp4,watering plants,0.3624801
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_171.mp4,barbequing,0.33275485
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_249.mp4,bungee jumping,0.2128859
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_27.mp4,bungee jumping,0.16072336
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_304.mp4,picking fruit,0.684241
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_296.mp4,playing paintball,0.25407255
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_16.mp4,bee keeping,0.45110935
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_186.mp4,ski jumping,0.26635742
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_153.mp4,petting animal (not cat),0.21200201
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_179.mp4,catching fish,0.5846019
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_12.mp4,catching fish,0.6515831
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_182.mp4,feeding fish,0.34813237
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_41.mp4,surfing water,0.07080367
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_239.mp4,playing paintball,0.14914724
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_74.mp4,playing paintball,0.2688415
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_261.mp4,picking fruit,0.8049134
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_170.mp4,bungee jumping,0.5060817
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_176.mp4,scuba diving,0.3714747
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_168.mp4,bungee jumping,0.56405514
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_281.mp4,kitesurfing,0.29878077
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_154.mp4,petting animal (not cat),0.35942793
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_231.mp4,bee keeping,0.46710932
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_265.mp4,feeding fish,0.31568575
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_262.mp4,picking fruit,0.7535448
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_91.mp4,feeding fish,0.30350786
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_256.mp4,watering plants,0.23733887
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_144.mp4,swinging on something,0.37275076
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_86.mp4,playing paintball,0.23192565
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_305.mp4,picking fruit,0.7423219
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_131.mp4,catching fish,0.2727791
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_212.mp4,watering plants,0.15589505
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_278.mp4,swinging on something,0.16545703
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_125.mp4,bungee jumping,0.14514756
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_250.mp4,bungee jumping,0.2001534
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_96.mp4,bungee jumping,0.2934658
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_264.mp4,feeding fish,0.21941029
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_299.mp4,watering plants,0.22567219
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_207.mp4,feeding fish,0.48493308
/kaggle/input/insects-102-deb/kaggle/temp/videos/video_195.mp4,watering plants,0.17863938
